Timestamp,Array_ID,Array_Type,LUN_ID,Workload_ID,IOPS_Read,IOPS_Write,IOPS_Total,Throughput_Read_MBs,Throughput_Write_MBs,Throughput_Total_MBs,Latency,Queue_Depth,Cache_Hit_Pct,Utilization_Pct
2026-07-19 04:00:00,NVM-STM-01,NVMe,LUN-NVM-STM-01-001,WKL-FIN-014,18330,3971,22301,684.54,106.69,791.23,297,58,87.88,9.2
2026-07-19 04:00:00,NVM-STM-01,NVMe,LUN-NVM-STM-01-002,WKL-FIN-015,15486,2896,18382,556.94,28.54,585.48,224,49,76.24,58.26
2026-07-19 04:00:00,SAN-NWK-01,SAN,LUN-SAN-NWK-01-006,WKL-OPS-004,18562,1314,19876,594.93,35.08,630.01,14.58,24,73.16,35.51
2026-07-19 04:00:00,NAS-STM-01,NAS,LUN-NAS-STM-01-003,WKL-FIN-025,13657,4015,17672,197.82,83.45,281.27,23.91,44,45.05,55.53
2026-07-19 08:00:00,SAN-NWK-01,SAN,LUN-SAN-NWK-048,WKL-OPS-011,114249,39642,153891,3844.66,591.65,4436.31,5.64,145,23.28,95.98
2026-07-19 08:00:00,NAS-STM-01,NAS,LUN-NAS-STM-012,WKL-OPS-013,98176,39484,137660,2405.29,1331.11,3736.4,24.4,248,18.47,98.79
2026-07-19 12:00:00,NVM-NWK-02,NVMe,LUN-NVM-NWK-02-005,WKL-FIN-003,28155,10831,38986,547.54,177.45,724.99,97,54,35.06,75.91
2026-07-19 12:00:00,NVM-STM-01,NVMe,LUN-NVM-STM-01-001,WKL-FIN-014,62301,2769,65070,1082.13,65.58,1147.71,156,9,50.04,52.57
2026-07-19 12:00:00,NVM-STM-01,NVMe,LUN-NVM-STM-01-003,WKL-OPS-008,40317,1681,41998,1595.97,36.07,1632.04,183,4,91.95,74.68
2026-07-19 12:00:00,NVM-STM-01,NVMe,LUN-NVM-STM-01-005,WKL-FIN-002,42129,1336,43465,740.64,37.69,778.33,100,38,48.45,54.18
2026-07-19 12:00:00,NAS-NWK-01,NAS,LUN-NAS-NWK-01-004,WKL-OPS-014,30550,25824,56374,307.24,792.99,1100.23,7.82,8,35.12,14.52
2026-07-19 12:00:00,NAS-STM-01,NAS,LUN-NAS-STM-01-002,WKL-FIN-008,27774,8403,36177,427.88,108.2,536.08,23.96,9,62.9,46.83
2026-07-19 12:00:00,NAS-STM-01,NAS,LUN-NAS-STM-01-003,WKL-FIN-025,49548,9253,58801,850.94,347.71,1198.65,23.98,63,46.84,14.35
2026-07-19 16:00:00,NVM-NWK-01,NVMe,LUN-NVM-NWK-01-005,WKL-FIN-015,46908,23950,70858,932.62,700.33,1632.95,207,4,96.73,45.16
2026-07-19 16:00:00,NVM-NWK-02,NVMe,LUN-NVM-NWK-02-001,WKL-OPS-010,19270,17728,36998,342.68,177.93,520.61,139,56,76.47,37.81
2026-07-19 16:00:00,NVM-STM-01,NVMe,LUN-NVM-STM-01-002,WKL-FIN-015,49030,2398,51428,1219.16,74.25,1293.41,134,15,73.63,44.09
2026-07-19 16:00:00,SAN-NWK-02,SAN,LUN-SAN-NWK-02-007,WKL-FIN-010,26595,3018,29613,991.55,39.85,1031.4,12.99,44,85.44,35.14
2026-07-19 16:00:00,SAN-NWK-01,SAN,LUN-SAN-NWK-047,WKL-OPS-009,110718,32818,143536,1002.97,630.18,1633.15,10.78,144,21.71,95.65
2026-07-19 16:00:00,SAN-NWK-01,SAN,LUN-SAN-NWK-048,WKL-OPS-011,117067,37392,154459,4551.76,476.16,5027.92,7.78,184,14.19,99.54
2026-07-19 20:00:00,SAN-NWK-01,SAN,LUN-SAN-NWK-01-003,WKL-OPS-010,26650,5432,32082,1056.93,165.72,1222.65,9.9,19,78.86,50.83
2026-07-19 20:00:00,SAN-NWK-02,SAN,LUN-SAN-NWK-02-007,WKL-FIN-010,27216,9963,37179,1045.42,343.66,1389.08,5.87,1,95.76,39.53
2026-07-20 00:00:00,NVM-NWK-01,NVMe,LUN-NVM-NWK-01-003,WKL-FIN-018,22767,5644,28411,692.7,132.55,825.25,156,11,43.13,36.31
2026-07-20 00:00:00,NVM-NWK-01,NVMe,LUN-NVM-NWK-01-005,WKL-FIN-015,27846,7149,34995,624.69,283.05,907.74,159,50,74.79,71.36
2026-07-20 00:00:00,NVM-NWK-02,NVMe,LUN-NVM-NWK-02-001,WKL-OPS-010,26167,9043,35210,221.29,297.81,519.1,79,63,96.73,59.08
2026-07-20 00:00:00,NVM-NWK-02,NVMe,LUN-NVM-NWK-02-005,WKL-FIN-003,20745,9801,30546,225.05,119.03,344.08,289,8,72.24,68.57
2026-07-20 00:00:00,SAN-NWK-01,SAN,LUN-SAN-NWK-01-007,WKL-OPS-013,22803,10881,33684,365.93,247.87,613.8,6.63,3,47.87,81.39
2026-07-20 00:00:00,SAN-STM-01,SAN,LUN-SAN-STM-01-005,WKL-FIN-025,19166,6051,25217,178.49,119.3,297.79,11.55,34,86.49,56.95
2026-07-20 00:00:00,NAS-STM-01,NAS,LUN-NAS-STM-01-001,WKL-OPS-010,15077,5709,20786,438.73,210.73,649.46,16.33,55,54.81,65.89
2026-07-20 00:00:00,NAS-STM-01,NAS,LUN-NAS-STM-012,WKL-OPS-013,36165,20879,57044,954.56,281.46,1236.02,24.18,228,16.86,97.81
2026-07-20 04:00:00,NVM-NWK-01,NVMe,LUN-NVM-NWK-01-001,WKL-FIN-008,17175,8124,25299,138.29,304.9,443.19,212,24,36.74,61.62
2026-07-20 04:00:00,NVM-NWK-01,NVMe,LUN-NVM-NWK-01-004,WKL-FIN-016,21948,529,22477,683.07,11.88,694.95,134,18,45.88,80.04
2026-07-20 04:00:00,NVM-NWK-02,NVMe,LUN-NVM-NWK-02-004,WKL-OPS-003,20259,10231,30490,268.54,175.37,443.91,91,23,42.56,69.84
2026-07-20 04:00:00,SAN-NWK-01,SAN,LUN-SAN-NWK-01-006,WKL-OPS-004,10845,496,11341,371.37,19.51,390.88,13.36,37,51.99,20.92
2026-07-20 04:00:00,SAN-NWK-02,SAN,LUN-SAN-NWK-02-002,WKL-FIN-001,17519,5723,23242,494.49,204.32,698.81,5.98,41,49.31,62.03
2026-07-20 04:00:00,NAS-NWK-01,NAS,LUN-NAS-NWK-01-002,WKL-FIN-023,27133,8904,36037,809.01,97.64,906.65,17.75,4,98.16,56.65
2026-07-20 04:00:00,NAS-STM-01,NAS,LUN-NAS-STM-01-002,WKL-FIN-008,15896,10975,26871,575.21,285.34,860.55,23.4,34,73.46,23.21
2026-07-20 08:00:00,NVM-NWK-01,NVMe,LUN-NVM-NWK-01-002,WKL-FIN-002,24715,16083,40798,891.13,417.79,1308.92,156,63,67.95,16.3
2026-07-20 08:00:00,NVM-NWK-01,NVMe,LUN-NVM-NWK-01-004,WKL-FIN-016,62359,1287,63646,826.26,21.62,847.88,74,24,67.72,9.1
2026-07-20 08:00:00,NVM-NWK-02,NVMe,LUN-NVM-NWK-02-001,WKL-OPS-010,25375,17526,42901,335.59,231.2,566.79,70,30,61.14,46.52
2026-07-20 08:00:00,NVM-STM-01,NVMe,LUN-NVM-STM-01-004,WKL-OPS-014,11118,14383,25501,373.91,338.28,712.19,182,40,61.92,30.28
2026-07-20 08:00:00,SAN-NWK-01,SAN,LUN-SAN-NWK-01-001,WKL-OPS-011,53707,19810,73517,1950.26,545.41,2495.67,13.58,41,90.33,30.05
2026-07-20 08:00:00,NAS-NWK-01,NAS,LUN-NAS-NWK-01-005,WKL-FIN-017,38938,4239,43177,1475.27,110.62,1585.89,13.85,27,40.46,34.32
2026-07-20 08:00:00,NAS-STM-01,NAS,LUN-NAS-STM-01-004,WKL-FIN-006,27690,18444,46134,263.57,251.64,515.21,6.83,50,49.52,45.22
2026-07-20 08:00:00,NAS-STM-01,NAS,LUN-NAS-STM-012,WKL-OPS-013,114754,38572,153326,1477.69,505.73,1983.42,9.19,168,22.68,98.28
2026-07-20 12:00:00,NVM-NWK-02,NVMe,LUN-NVM-NWK-02-004,WKL-OPS-003,32455,14209,46664,620.32,421.31,1041.63,116,33,35.31,68.07
2026-07-20 12:00:00,NVM-STM-01,NVMe,LUN-NVM-STM-01-005,WKL-FIN-002,54610,20310,74920,624.77,782.63,1407.4,204,34,58.88,79.29
2026-07-20 12:00:00,SAN-NWK-02,SAN,LUN-SAN-NWK-02-001,WKL-FIN-018,59338,13531,72869,2055.42,491.29,2546.71,11.63,12,64.19,10.95
2026-07-20 12:00:00,SAN-STM-01,SAN,LUN-SAN-STM-01-002,WKL-FIN-022,22647,2505,25152,881.59,26.18,907.77,13.85,5,42.8,31.58
2026-07-20 12:00:00,NAS-STM-01,NAS,LUN-NAS-STM-01-003,WKL-FIN-025,46639,14215,60854,1485.82,366.01,1851.83,13.98,22,46.38,30.73
2026-07-20 12:00:00,SAN-NWK-01,SAN,LUN-SAN-NWK-047,WKL-OPS-009,119835,51339,171174,3252.68,1900.65,5153.33,10.11,207,22.35,99.54
2026-07-20 16:00:00,NVM-NWK-02,NVMe,LUN-NVM-NWK-02-004,WKL-OPS-003,61311,4282,65593,506.24,159.53,665.77,274,59,65.84,74.61
2026-07-20 16:00:00,SAN-NWK-01,SAN,LUN-SAN-NWK-01-004,WKL-OPS-002,26490,19198,45688,641.03,277.54,918.57,13.72,37,95.19,73.76
2026-07-20 16:00:00,SAN-NWK-01,SAN,LUN-SAN-NWK-01-006,WKL-OPS-004,31966,15717,47683,927.41,256.28,1183.69,9.03,46,69.07,72.53
2026-07-20 16:00:00,SAN-NWK-02,SAN,LUN-SAN-NWK-02-004,WKL-OPS-003,32826,14200,47026,724.99,395.3,1120.29,6.63,5,81.16,35.51
2026-07-20 16:00:00,SAN-STM-01,SAN,LUN-SAN-STM-01-004,WKL-FIN-006,13422,17008,30430,241.15,437.14,678.29,13.46,55,72.07,14.4
2026-07-20 16:00:00,NAS-NWK-01,NAS,LUN-NAS-NWK-01-001,WKL-FIN-007,66969,25689,92658,2494.42,849.55,3343.97,9.13,11,93.43,58.38
2026-07-20 16:00:00,SAN-NWK-01,SAN,LUN-SAN-NWK-048,WKL-OPS-011,105633,44364,149997,2429.99,768.04,3198.03,10.25,243,20.55,98.78
2026-07-20 20:00:00,NVM-NWK-01,NVMe,LUN-NVM-NWK-01-007,WKL-FIN-007,20559,12146,32705,682.61,247.89,930.5,51,27,55.37,28.98
2026-07-20 20:00:00,NVM-STM-01,NVMe,LUN-NVM-STM-01-004,WKL-OPS-014,17528,1645,19173,562.83,35.47,598.3,248,17,55.51,14.87
2026-07-20 20:00:00,SAN-NWK-01,SAN,LUN-SAN-NWK-01-003,WKL-OPS-010,29676,11793,41469,944.79,255.82,1200.61,5.76,58,54.3,40.63
2026-07-20 20:00:00,NAS-NWK-01,NAS,LUN-NAS-NWK-01-002,WKL-FIN-023,10895,8337,19232,352.8,245.6,598.4,24.17,27,95.69,15.14
2026-07-20 20:00:00,NAS-NWK-01,NAS,LUN-NAS-NWK-01-004,WKL-OPS-014,15742,1596,17338,587.3,26.12,613.42,5.13,7,91.21,55.47
2026-07-20 20:00:00,SAN-NWK-01,SAN,LUN-SAN-NWK-048,WKL-OPS-011,48696,14733,63429,769.24,349.31,1118.55,4.85,192,11.12,96.11
2026-07-21 00:00:00,NVM-NWK-01,NVMe,LUN-NVM-NWK-01-007,WKL-FIN-007,24932,10152,35084,813.9,356.59,1170.49,163,56,45.43,65.64
2026-07-21 00:00:00,NVM-STM-01,NVMe,LUN-NVM-STM-01-004,WKL-OPS-014,18291,7648,25939,704.32,131.64,835.96,54,19,51.68,23.86
2026-07-21 00:00:00,SAN-NWK-02,SAN,LUN-SAN-NWK-02-004,WKL-OPS-003,11369,11218,22587,320.81,137.51,458.32,9.33,63,49.9,48.21
2026-07-21 00:00:00,SAN-NWK-02,SAN,LUN-SAN-NWK-02-006,WKL-FIN-018,10129,6846,16975,208.94,88.5,297.44,11.21,45,38.68,21.06
2026-07-21 00:00:00,NAS-STM-01,NAS,LUN-NAS-STM-01-001,WKL-OPS-010,11333,8964,20297,112.97,214.98,327.95,23.2,51,41.42,70.22
2026-07-21 00:00:00,SAN-NWK-01,SAN,LUN-SAN-NWK-047,WKL-OPS-009,45310,27632,72942,1110.24,992.76,2103.0,3.59,157,23.82,98.28
2026-07-21 04:00:00,NVM-STM-01,NVMe,LUN-NVM-STM-01-002,WKL-FIN-015,10883,839,11722,223.75,6.89,230.64,216,7,88.36,71.48
2026-07-21 04:00:00,SAN-NWK-02,SAN,LUN-SAN-NWK-02-007,WKL-FIN-010,13117,2655,15772,422.97,75.16,498.13,12.13,15,57.24,67.13
2026-07-21 04:00:00,NAS-NWK-01,NAS,LUN-NAS-NWK-01-007,WKL-OPS-005,18004,1956,19960,651.67,37.32,688.99,15.02,53,70.68,53.15
2026-07-21 04:00:00,SAN-NWK-01,SAN,LUN-SAN-NWK-048,WKL-OPS-011,31996,24354,56350,1187.82,431.97,1619.79,5.89,225,12.28,95.33
2026-07-21 08:00:00,NVM-NWK-01,NVMe,LUN-NVM-NWK-01-006,WKL-FIN-009,22107,19306,41413,455.61,603.26,1058.87,266,60,46.19,48.63
2026-07-21 08:00:00,NVM-NWK-02,NVMe,LUN-NVM-NWK-02-006,WKL-FIN-002,49981,11359,61340,1729.18,143.99,1873.17,216,42,38.79,69.62
2026-07-21 08:00:00,SAN-NWK-01,SAN,LUN-SAN-NWK-01-002,WKL-FIN-013,16573,18178,34751,154.94,219.4,374.34,11.66,23,62.39,76.39
2026-07-21 08:00:00,SAN-NWK-01,SAN,LUN-SAN-NWK-01-006,WKL-OPS-004,40339,18450,58789,1325.63,450.53,1776.16,13.48,21,67.95,31.29
2026-07-21 08:00:00,SAN-NWK-02,SAN,LUN-SAN-NWK-02-001,WKL-FIN-018,45835,3312,49147,553.86,34.06,587.92,4.53,1,40.01,23.55
2026-07-21 08:00:00,SAN-STM-01,SAN,LUN-SAN-STM-01-003,WKL-FIN-007,11284,7324,18608,128.77,81.22,209.99,12.48,44,96.52,23.51
2026-07-21 08:00:00,NAS-NWK-01,NAS,LUN-NAS-NWK-01-004,WKL-OPS-014,18391,19777,38168,391.08,588.87,979.95,7.57,46,85.76,22.07
2026-07-21 08:00:00,NAS-STM-01,NAS,LUN-NAS-STM-01-002,WKL-FIN-008,60873,4297,65170,1842.48,94.41,1936.89,23.64,48,35.8,52.38
2026-07-21 08:00:00,SAN-NWK-01,SAN,LUN-SAN-NWK-047,WKL-OPS-009,111088,49485,160573,1615.19,658.46,2273.65,7.89,243,11.58,99.36
2026-07-21 08:00:00,NAS-STM-01,NAS,LUN-NAS-STM-012,WKL-OPS-013,112399,48135,160534,1218.92,633.94,1852.86,4.47,196,11.61,98.92
2026-07-21 12:00:00,SAN-NWK-01,SAN,LUN-SAN-NWK-01-005,WKL-FIN-015,11068,17986,29054,304.66,711.91,1016.57,11.63,54,67.2,14.77
2026-07-21 12:00:00,SAN-NWK-01,SAN,LUN-SAN-NWK-01-007,WKL-OPS-013,61645,1891,63536,724.94,19.73,744.67,12.58,40,79.25,81.76
2026-07-21 12:00:00,SAN-NWK-02,SAN,LUN-SAN-NWK-02-005,WKL-FIN-022,64242,11322,75564,1533.99,445.37,1979.36,6.73,16,77.82,33.64
2026-07-21 12:00:00,SAN-STM-01,SAN,LUN-SAN-STM-01-001,WKL-FIN-014,45687,16867,62554,1092.76,146.24,1239.0,4.06,52,47.6,9.08
2026-07-21 12:00:00,NAS-NWK-01,NAS,LUN-NAS-NWK-01-002,WKL-FIN-023,49189,7077,56266,1402.45,151.06,1553.51,21.94,58,35.07,68.07
2026-07-21 12:00:00,NAS-STM-01,NAS,LUN-NAS-STM-01-002,WKL-FIN-008,23079,14487,37566,788.85,561.05,1349.9,19.16,62,82.15,62.46
2026-07-21 12:00:00,NAS-STM-01,NAS,LUN-NAS-STM-012,WKL-OPS-013,104995,59569,164564,2310.26,1493.41,3803.67,6.44,247,14.63,95.84
2026-07-21 16:00:00,NVM-NWK-01,NVMe,LUN-NVM-NWK-01-003,WKL-FIN-018,27816,10179,37995,243.2,253.36,496.56,129,52,44.93,9.75
2026-07-21 16:00:00,SAN-NWK-02,SAN,LUN-SAN-NWK-02-007,WKL-FIN-010,22282,1743,24025,228.55,14.18,242.73,10.99,50,89.97,40.8
2026-07-21 16:00:00,NAS-NWK-01,NAS,LUN-NAS-NWK-01-006,WKL-FIN-003,42145,16062,58207,1560.17,271.52,1831.69,17.97,45,59.58,36.73
2026-07-21 16:00:00,NAS-STM-01,NAS,LUN-NAS-STM-01-002,WKL-FIN-008,62737,26326,89063,1645.57,623.85,2269.42,15.97,25,83.97,64.83
2026-07-21 20:00:00,NVM-STM-01,NVMe,LUN-NVM-STM-01-004,WKL-OPS-014,11230,1297,12527,204.3,22.69,226.99,151,2,50.48,45.11
2026-07-21 20:00:00,SAN-NWK-01,SAN,LUN-SAN-NWK-01-004,WKL-OPS-002,17635,2918,20553,615.09,61.06,676.15,14.59,6,48.78,14.86
2026-07-21 20:00:00,NAS-NWK-01,NAS,LUN-NAS-NWK-01-003,WKL-FIN-023,24503,8971,33474,333.02,74.4,407.42,18.09,37,81.75,40.42
2026-07-21 20:00:00,NAS-NWK-01,NAS,LUN-NAS-NWK-01-007,WKL-OPS-005,22776,1285,24061,493.57,42.68,536.25,23.26,56,77.3,47.34
2026-07-22 00:00:00,NVM-STM-01,NVMe,LUN-NVM-STM-01-004,WKL-OPS-014,16798,6117,22915,392.99,59.73,452.72,141,56,96.35,25.96
2026-07-22 00:00:00,SAN-NWK-02,SAN,LUN-SAN-NWK-02-003,WKL-FIN-011,26010,8122,34132,366.56,113.69,480.25,12.34,61,43.66,45.25
2026-07-22 00:00:00,NAS-STM-01,NAS,LUN-NAS-STM-01-004,WKL-FIN-006,30975,5324,36299,1143.42,152.0,1295.42,6.11,55,84.95,24.52
2026-07-22 04:00:00,NVM-STM-01,NVMe,LUN-NVM-STM-01-004,WKL-OPS-014,19646,3723,23369,308.43,31.08,339.51,254,44,68.84,33.04
2026-07-22 04:00:00,SAN-NWK-02,SAN,LUN-SAN-NWK-02-007,WKL-FIN-010,27651,2601,30252,829.64,71.02,900.66,10.91,60,82.5,29.57
2026-07-22 04:00:00,NAS-NWK-01,NAS,LUN-NAS-NWK-01-003,WKL-FIN-023,24620,3262,27882,382.1,120.13,502.23,15.45,32,84.94,22.22
2026-07-22 08:00:00,NVM-NWK-01,NVMe,LUN-NVM-NWK-01-003,WKL-FIN-018,62118,4215,66333,511.37,139.74,651.11,233,16,64.75,45.8
2026-07-22 08:00:00,NVM-NWK-02,NVMe,LUN-NVM-NWK-02-002,WKL-FIN-006,34648,18349,52997,1114.33,584.82,1699.15,72,54,85.8,51.44
2026-07-22 08:00:00,NVM-STM-01,NVMe,LUN-NVM-STM-01-001,WKL-FIN-014,34836,7807,42643,761.6,255.04,1016.64,66,36,70.04,28.28
2026-07-22 08:00:00,NVM-STM-01,NVMe,LUN-NVM-STM-01-002,WKL-FIN-015,32298,11070,43368,949.46,158.11,1107.57,139,4,71.53,33.61
2026-07-22 08:00:00,SAN-NWK-01,SAN,LUN-SAN-NWK-01-007,WKL-OPS-013,45450,20109,65559,1265.58,215.81,1481.39,7.88,56,35.5,17.05
2026-07-22 08:00:00,SAN-STM-01,SAN,LUN-SAN-STM-01-004,WKL-FIN-006,31888,11008,42896,722.7,193.58,916.28,11.38,10,35.22,28.21
2026-07-22 08:00:00,NAS-NWK-01,NAS,LUN-NAS-NWK-01-001,WKL-FIN-007,27606,26874,54480,325.71,1032.43,1358.14,11.12,36,81.52,63.85
2026-07-22 08:00:00,NAS-NWK-01,NAS,LUN-NAS-NWK-01-007,WKL-OPS-005,56217,2763,58980,1603.52,97.58,1701.1,16.07,3,81.37,45.64
2026-07-22 08:00:00,SAN-NWK-01,SAN,LUN-SAN-NWK-048,WKL-OPS-011,105984,53278,159262,3466.76,603.73,4070.49,2.93,131,11.96,98.12
2026-07-22 12:00:00,NVM-NWK-02,NVMe,LUN-NVM-NWK-02-007,WKL-FIN-006,65004,13822,78826,748.67,262.22,1010.89,87,60,38.61,57.34
2026-07-22 12:00:00,SAN-NWK-01,SAN,LUN-SAN-NWK-01-004,WKL-OPS-002,61854,13857,75711,632.34,534.75,1167.09,7.12,6,73.93,11.66
2026-07-22 12:00:00,SAN-NWK-01,SAN,LUN-SAN-NWK-01-005,WKL-FIN-015,33234,20146,53380,1011.93,282.5,1294.43,14.61,12,73.58,53.38
2026-07-22 12:00:00,SAN-NWK-02,SAN,LUN-SAN-NWK-02-001,WKL-FIN-018,43533,14118,57651,971.54,138.87,1110.41,2.91,15,38.85,9.52
2026-07-22 12:00:00,NAS-STM-01,NAS,LUN-NAS-STM-01-004,WKL-FIN-006,63055,22441,85496,1523.28,781.21,2304.49,7.49,54,56.97,20.83
2026-07-22 16:00:00,NVM-NWK-01,NVMe,LUN-NVM-NWK-01-001,WKL-FIN-008,24049,6013,30062,728.84,90.42,819.26,267,44,60.83,64.25
2026-07-22 16:00:00,NAS-NWK-01,NAS,LUN-NAS-NWK-01-006,WKL-FIN-003,27598,22684,50282,450.04,725.59,1175.63,8.37,5,39.46,33.38
2026-07-22 16:00:00,NAS-STM-01,NAS,LUN-NAS-STM-01-005,WKL-OPS-011,38373,20541,58914,329.57,169.03,498.6,23.79,8,78.76,41.18
2026-07-22 16:00:00,SAN-NWK-01,SAN,LUN-SAN-NWK-047,WKL-OPS-009,107269,53973,161242,2263.83,1062.79,3326.62,12.69,203,17.87,96.14
2026-07-22 20:00:00,NVM-NWK-01,NVMe,LUN-NVM-NWK-01-004,WKL-FIN-016,10978,3942,14920,211.41,31.64,243.05,149,42,91.27,15.46
2026-07-22 20:00:00,NVM-NWK-01,NVMe,LUN-NVM-NWK-01-005,WKL-FIN-015,27891,6750,34641,689.78,99.05,788.83,150,2,57.57,67.09
2026-07-22 20:00:00,NVM-STM-01,NVMe,LUN-NVM-STM-01-004,WKL-OPS-014,28537,3893,32430,410.5,109.86,520.36,199,15,94.84,17.9
2026-07-22 20:00:00,SAN-NWK-02,SAN,LUN-SAN-NWK-02-007,WKL-FIN-010,15701,6506,22207,156.13,87.91,244.04,9.93,40,78.45,21.21
2026-07-22 20:00:00,NAS-STM-01,NAS,LUN-NAS-STM-012,WKL-OPS-013,36191,15850,52041,1245.44,257.33,1502.77,5.89,216,19.25,98.76
2026-07-23 00:00:00,NVM-STM-01,NVMe,LUN-NVM-STM-01-004,WKL-OPS-014,26965,3318,30283,224.1,49.31,273.41,127,1,97.61,24.21
2026-07-23 00:00:00,SAN-NWK-01,SAN,LUN-SAN-NWK-01-003,WKL-OPS-010,17494,870,18364,428.17,30.85,459.02,13.77,35,70.25,66.81
2026-07-23 00:00:00,SAN-STM-01,SAN,LUN-SAN-STM-01-001,WKL-FIN-014,11288,3849,15137,377.34,84.88,462.22,7.78,57,83.45,38.93
2026-07-23 00:00:00,SAN-STM-01,SAN,LUN-SAN-STM-01-004,WKL-FIN-006,25251,5537,30788,683.16,131.07,814.23,7.27,56,85.0,27.21
2026-07-23 00:00:00,SAN-NWK-01,SAN,LUN-SAN-NWK-047,WKL-OPS-009,42892,16342,59234,522.3,636.75,1159.05,8.35,177,13.39,97.96
2026-07-23 04:00:00,NVM-NWK-02,NVMe,LUN-NVM-NWK-02-005,WKL-FIN-003,26713,8598,35311,225.12,227.42,452.54,189,2,50.83,76.77
2026-07-23 04:00:00,NAS-STM-01,NAS,LUN-NAS-STM-01-001,WKL-OPS-010,26887,2880,29767,607.87,113.98,721.85,24.56,26,58.58,34.75
2026-07-23 04:00:00,SAN-NWK-01,SAN,LUN-SAN-NWK-048,WKL-OPS-011,38379,20255,58634,1335.01,347.88,1682.89,10.12,224,10.94,97.91
2026-07-23 08:00:00,NVM-STM-01,NVMe,LUN-NVM-STM-01-001,WKL-FIN-014,57565,2068,59633,923.22,50.71,973.93,176,2,88.33,42.46
2026-07-23 08:00:00,NAS-NWK-01,NAS,LUN-NAS-NWK-01-001,WKL-FIN-007,63658,1851,65509,2397.25,74.01,2471.26,23.48,63,83.2,55.38
2026-07-23 12:00:00,SAN-NWK-01,SAN,LUN-SAN-NWK-01-002,WKL-FIN-013,66843,8322,75165,1187.96,235.38,1423.34,4.4,6,37.15,80.44
2026-07-23 12:00:00,SAN-NWK-01,SAN,LUN-SAN-NWK-01-004,WKL-OPS-002,55563,15279,70842,502.97,148.8,651.77,2.81,27,57.97,35.6
2026-07-23 12:00:00,SAN-NWK-02,SAN,LUN-SAN-NWK-02-003,WKL-FIN-011,30633,9531,40164,340.54,155.42,495.96,3.02,5,73.61,66.68
2026-07-23 12:00:00,SAN-NWK-01,SAN,LUN-SAN-NWK-048,WKL-OPS-011,115987,58258,174245,2413.82,2091.49,4505.31,2.85,245,23.32,98.51
2026-07-23 16:00:00,NVM-NWK-02,NVMe,LUN-NVM-NWK-02-001,WKL-OPS-010,43711,8397,52108,872.44,148.42,1020.86,176,36,66.84,69.97
2026-07-23 16:00:00,SAN-NWK-01,SAN,LUN-SAN-NWK-01-006,WKL-OPS-004,47824,13579,61403,1490.73,313.95,1804.68,5.51,42,38.16,60.8
2026-07-23 16:00:00,SAN-NWK-02,SAN,LUN-SAN-NWK-02-007,WKL-FIN-010,34912,26137,61049,443.73,262.84,706.57,12.23,27,76.23,81.26
2026-07-23 16:00:00,NAS-NWK-01,NAS,LUN-NAS-NWK-01-005,WKL-FIN-017,47208,21679,68887,1086.2,470.1,1556.3,14.73,54,40.59,69.71
2026-07-23 16:00:00,NAS-STM-01,NAS,LUN-NAS-STM-01-001,WKL-OPS-010,53016,7824,60840,1080.51,86.8,1167.31,13.53,23,48.54,33.46
2026-07-23 20:00:00,NVM-NWK-01,NVMe,LUN-NVM-NWK-01-007,WKL-FIN-007,10514,1220,11734,111.48,14.38,125.86,219,44,70.04,57.31
2026-07-23 20:00:00,SAN-NWK-01,SAN,LUN-SAN-NWK-01-007,WKL-OPS-013,11061,8155,19216,145.15,178.45,323.6,3.95,5,80.28,14.0
2026-07-23 20:00:00,NAS-NWK-01,NAS,LUN-NAS-NWK-01-005,WKL-FIN-017,22438,6918,29356,574.16,191.95,766.11,8.77,49,57.56,10.1
2026-07-23 20:00:00,NAS-STM-01,NAS,LUN-NAS-STM-01-003,WKL-FIN-025,19205,3645,22850,211.98,54.43,266.41,8.73,37,97.05,73.38
2026-07-24 00:00:00,NVM-NWK-02,NVMe,LUN-NVM-NWK-02-002,WKL-FIN-006,28683,9181,37864,799.36,311.03,1110.39,136,26,58.29,28.69
2026-07-24 00:00:00,NVM-NWK-02,NVMe,LUN-NVM-NWK-02-004,WKL-OPS-003,19537,10636,30173,615.56,106.02,721.58,103,21,94.51,70.55
2026-07-24 00:00:00,NVM-STM-01,NVMe,LUN-NVM-STM-01-004,WKL-OPS-014,26046,1957,28003,762.06,38.51,800.57,157,63,83.31,43.07
2026-07-24 00:00:00,SAN-STM-01,SAN,LUN-SAN-STM-01-001,WKL-FIN-014,25538,12364,37902,996.19,387.76,1383.95,5.08,23,47.65,22.88
2026-07-24 00:00:00,NAS-NWK-01,NAS,LUN-NAS-NWK-01-003,WKL-FIN-023,26665,11013,37678,252.98,151.16,404.14,3.3,50,95.25,42.77
2026-07-24 00:00:00,NAS-STM-01,NAS,LUN-NAS-STM-01-002,WKL-FIN-008,26272,5262,31534,714.13,189.44,903.57,11.97,42,36.67,39.21
2026-07-24 04:00:00,NVM-NWK-01,NVMe,LUN-NVM-NWK-01-003,WKL-FIN-018,29163,8028,37191,1157.07,212.58,1369.65,214,33,96.49,23.71
2026-07-24 04:00:00,SAN-NWK-01,SAN,LUN-SAN-NWK-01-003,WKL-OPS-010,25193,7914,33107,782.54,93.57,876.11,13.71,50,66.95,32.65
